‡T,‡U,‡V,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-6,-6,0,6,-3,-3,12,-8,-1,-5,-11,-2,
-6,-6,0,6,-3,-3,12,-8,-1,-5,-10,-2,
-6,-5,1,6,-3,-2,12,-8,-1,-6,-9,-3,
-7,-5,2,6,-4,-1,12,-8,-1,-6,-9,-3,
-7,-4,3,6,-5,0,13,-8,-1,-6,-9,-2,
-6,-2,4,4,-5,1,13,-7,0,-4,-9,-1,
-5,0,5,3,-5,3,15,-6,2,-3,-8,0,
-5,2,7,2,-6,5,15,-5,2,-3,-7,1,
-4,4,8,0,-6,6,16,-5,2,-1,-6,2,
-4,6,10,-1,-7,8,17,-4,3,0,-6,3,
-4,7,11,-1,-7,9,18,-2,4,1,-5,4,
-3,9,12,-3,-7,11,18,-1,6,2,-4,4,
-2,11,13,-4,-7,12,18,-2,7,3,-4,5,
-2,11,13,-4,-7,12,17,-2,7,4,-5,4,
-2,11,13,-4,-7,12,17,-1,9,4,-5,4,
-1,13,14,-6,-7,14,18,-1,10,4,-4,5,
-1,14,15,-6,-8,15,18,-1,10,4,-3,6,
-1,17,18,-8,-9,18,18,0,12,6,-3,8,
-1,19,20,-9,-10,20,18,0,12,6,-2,8,
0,21,21,-10,-10,21,19,1,11,7,-1,7,
0,22,22,-11,-11,22,18,1,11,8,0,7,
0,24,24,-12,-12,24,17,-1,11,9,1,8,
0,25,25,-12,-12,25,16,-3,11,9,2,9,
0,27,27,-13,-13,27,14,-4,11,10,3,10,
1,30,29,-15,-14,30,13,-5,12,10,3,10,
3,33,30,-18,-13,32,11,-7,11,12,3,11,
3,35,32,-19,-14,34,9,-9,11,12,4,12,
6,35,29,-20,-11,32,7,-10,11,12,5,13,
7,35,28,-21,-10,32,4,-10,11,12,7,14,
8,36,28,-22,-10,32,3,-11,11,12,8,14,
9,36,27,-22,-9,32,3,-11,12,14,9,15,
9,36,27,-22,-9,32,3,-10,13,14,10,16,
9,36,27,-22,-9,32,4,-9,13,14,10,16,
8,35,27,-21,-9,31,4,-9,12,13,9,15,
8,33,25,-20,-8,29,4,-10,11,12,8,15,
7,31,24,-19,-8,28,4,-12,10,12,7,14,
7,29,22,-18,-7,26,3,-13,9,11,7,14,
6,27,21,-16,-7,24,1,-15,8,10,6,13,
6,26,20,-16,-7,23,1,-15,7,10,6,13,
6,24,18,-15,-6,21,0,-15,6,9,5,12,
4,21,17,-12,-6,19,0,-17,4,7,4,11,
3,18,15,-10,-6,17,-1,-18,3,5,3,10,
1,15,14,-8,-6,15,-1,-18,2,4,2,9,
0,11,11,-5,-5,11,-1,-19,0,1,0,5,
-1,6,7,-2,-4,7,0,-19,-1,0,-3,2,
-2,4,6,-1,-4,5,2,-19,-1,0,-4,0,
-3,3,6,0,-4,5,3,-18,-1,0,-5,-1,
-4,1,5,2,-4,3,3,-17,-3,-2,-6,-2,
-5,0,5,3,-5,3,4,-17,-4,-4,-8,-3,
-7,-3,4,5,-5,1,5,-17,-5,-6,-9,-3,
-7,-5,2,6,-4,-1,6,-16,-7,-8,-10,-4,
-8,-7,1,8,-4,-3,7,-16,-8,-9,-12,-5,
-8,-9,-1,9,-3,-5,8,-16,-8,-10,-12,-5,
-9,-10,-1,10,-4,-5,8,-16,-9,-10,-13,-7,
-9,-11,-2,10,-3,-6,8,-16,-9,-10,-14,-7,
-9,-12,-3,11,-3,-7,9,-16,-9,-10,-15,-9,
-10,-13,-3,12,-3,-8,8,-16,-8,-11,-17,-10,
-10,-14,-4,12,-3,-9,8,-16,-9,-12,-18,-10,
-10,-15,-5,13,-2,-10,9,-16,-9,-12,-17,-9,
-10,-15,-5,13,-2,-10,10,-16,-9,-12,-17,-9,
-10,-15,-5,13,-2,-10,10,-17,-10,-13,-18,-9,
-10,-16,-6,13,-2,-11,10,-16,-10,-12,-17,-9,
-11,-16,-5,14,-3,-10,9,-16,-11,-13,-18,-10,
-11,-17,-6,14,-2,-11,9,-17,-11,-13,-18,-10,
-10,-17,-7,14,-1,-12,9,-17,-11,-13,-18,-11,
-10,-18,-8,14,-1,-13,10,-17,-11,-13,-19,-11,
-10,-19,-9,15,0,-14,10,-17,-10,-14,-19,-12,
-11,-19,-8,15,-1,-13,10,-17,-10,-15,-20,-13,
-11,-19,-8,15,-1,-13,10,-17,-10,-14,-21,-12,
-12,-19,-7,16,-2,-13,10,-17,-10,-14,-20,-12,
-11,-20,-9,16,-1,-14,10,-17,-10,-14,-20,-14,
-11,-20,-9,16,-1,-14,10,-17,-10,-15,-22,-15,
-11,-20,-9,16,-1,-14,10,-17,-11,-15,-22,-15,
-11,-20,-9,16,-1,-14,10,-17,-11,-15,-22,-14,
-11,-20,-9,16,-1,-14,10,-17,-11,-16,-21,-14,
-11,-20,-9,16,-1,-14,10,-17,-11,-15,-21,-14,
-11,-20,-9,16,-1,-14,10,-18,-11,-15,-22,-14,
-11,-20,-9,16,-1,-14,10,-18,-11,-15,-22,-13,
-11,-20,-9,16,-1,-14,10,-18,-11,-15,-22,-12,
-11,-20,-9,16,-1,-14,10,-18,-11,-15,-22,-12,
-12,-20,-8,16,-2,-14,10,-18,-11,-14,-22,-13,
-12,-21,-9,17,-1,-15,10,-17,-11,-15,-22,-13,
-12,-22,-10,17,-1,-16,9,-17,-12,-15,-23,-14,
-11,-24,-13,18,1,-18,9,-17,-11,-16,-24,-15,
-10,-26,-16,18,3,-21,9,-14,-10,-16,-25,-16,
-10,-27,-17,19,4,-22,12,-10,-7,-15,-25,-16,
-10,-27,-17,19,4,-22,14,-5,-3,-13,-25,-17,
-9,-25,-16,17,4,-20,17,0,3,-8,-23,-17,
-7,-21,-14,14,4,-17,19,8,15,1,-19,-14,
-3,-15,-12,9,5,-13,21,17,33,15,-12,-10,
1,-6,-7,3,4,-6,23,25,50,30,-1,-2,
7,5,-2,-6,5,2,22,27,64,47,14,8,
13,19,6,-16,4,13,20,22,69,64,34,23,
20,34,14,-27,3,24,12,2,60,78,59,45,
32,55,23,-43,5,39,-5,-28,45,97,93,76,
42,80,38,-61,2,59,-24,-61,33,119,133,112,
50,108,58,-79,-4,83,-40,-87,25,141,174,149,
55,132,77,-93,-11,105,-55,-113,17,161,210,182,
57,149,92,-103,-17,121,-78,-145,0,173,239,209,
57,164,107,-110,-25,136,-106,-184,-24,180,264,233,
54,178,124,-116,-35,151,-137,-229,-55,180,285,253,
51,190,139,-120,-44,165,-162,-270,-88,175,298,268,
48,190,142,-119,-47,166,-180,-298,-120,164,302,274,
46,180,134,-113,-44,157,-187,-310,-147,145,291,269,
39,158,119,-98,-40,139,-187,-315,-174,109,260,248,
30,127,97,-78,-33,112,-187,-316,-196,65,212,213,
21,90,69,-55,-24,80,-186,-312,-211,17,150,167,
8,48,40,-28,-16,44,-181,-302,-218,-35,77,112,
-5,9,14,-2,-9,12,-168,-284,-223,-87,7,55,
-18,-19,-1,19,-8,-10,-149,-260,-222,-123,-43,12,
-25,-35,-10,30,-7,-22,-129,-232,-212,-137,-69,-12,
-24,-43,-19,34,-2,-31,-108,-198,-191,-133,-77,-24,
-21,-44,-23,33,1,-33,-83,-159,-166,-118,-74,-28,
-18,-42,-24,30,3,-33,-59,-119,-138,-100,-66,-27,
-17,-40,-23,29,3,-31,-37,-85,-110,-83,-57,-25,
-17,-37,-20,27,2,-28,-19,-58,-82,-67,-49,-23,
-17,-32,-15,25,-1,-23,-7,-42,-56,-54,-41,-20,
-16,-29,-13,23,-1,-21,-1,-36,-36,-44,-34,-17,
-13,-27,-14,20,1,-20,1,-33,-22,-37,-30,-16,
-12,-27,-15,20,2,-21,2,-31,-13,-31,-29,-16,
-11,-27,-16,19,3,-21,4,-27,-9,-25,-28,-16,
-11,-26,-15,19,2,-20,7,-21,-10,-21,-28,-17,
-11,-25,-14,18,2,-19,11,-14,-12,-18,-29,-16,
-11,-24,-13,18,1,-18,17,-7,-11,-17,-28,-16,
-13,-22,-9,18,-2,-15,20,-1,-9,-16,-26,-16,
-13,-22,-9,18,-2,-15,23,2,-4,-15,-25,-16,
-13,-21,-8,17,-2,-14,24,2,0,-14,-25,-15,
-13,-22,-9,18,-2,-15,23,0,3,-14,-25,-15,
-13,-22,-9,18,-2,-15,22,-2,4,-13,-26,-15,
-13,-23,-10,18,-1,-16,22,-4,5,-13,-27,-15,
-13,-23,-10,18,-1,-16,22,-4,3,-13,-27,-16,
-14,-24,-10,19,-2,-17,22,-3,3,-13,-28,-16,
-14,-24,-10,19,-2,-17,22,-2,3,-13,-28,-16,
-14,-24,-10,19,-2,-17,23,0,3,-13,-28,-16,
-14,-24,-10,19,-2,-17,23,0,4,-12,-27,-16,
-14,-24,-10,19,-2,-17,24,0,5,-12,-27,-16,
-15,-24,-9,20,-3,-16,24,2,6,-12,-26,-16,
-15,-23,-8,19,-3,-15,24,3,6,-13,-26,-16,
-15,-23,-8,19,-3,-15,23,3,6,-13,-25,-15,
-15,-22,-7,19,-4,-14,23,3,7,-12,-25,-15,
-15,-22,-7,19,-4,-14,24,3,7,-11,-25,-16,
-15,-22,-7,19,-4,-14,24,3,8,-11,-26,-16,
-15,-24,-9,20,-3,-16,24,3,8,-11,-25,-17,
-14,-24,-10,19,-2,-17,24,4,9,-11,-24,-16,
-13,-23,-10,18,-1,-16,25,4,11,-10,-24,-16,
-13,-23,-10,18,-1,-16,25,5,11,-9,-24,-17,
-13,-22,-9,18,-2,-15,26,5,10,-9,-24,-17,
-13,-21,-8,17,-2,-14,26,6,10,-8,-24,-17,
-13,-21,-8,17,-2,-14,26,7,11,-8,-24,-16,
-13,-21,-8,17,-2,-14,25,7,11,-8,-24,-17,
-13,-21,-8,17,-2,-14,24,8,12,-8,-24,-17,
-12,-21,-9,17,-1,-15,24,9,13,-7,-23,-16,
-12,-21,-9,17,-1,-15,25,9,13,-6,-23,-17,
-12,-21,-9,17,-1,-15,24,10,13,-6,-22,-17,
-11,-21,-10,16,0,-15,24,10,13,-5,-22,-17,
-11,-20,-9,16,-1,-14,24,10,14,-5,-22,-17,
-11,-20,-9,16,-1,-14,23,9,15,-5,-22,-18,
-11,-19,-8,15,-1,-13,23,10,17,-4,-22,-18,
-11,-19,-8,15,-1,-13,23,10,17,-3,-21,-18,
-10,-19,-9,15,0,-14,23,11,18,-3,-21,-18,
-9,-18,-9,14,0,-13,23,11,19,-2,-20,-18,
-9,-18,-9,14,0,-13,23,12,19,-1,-20,-19,
-10,-18,-8,14,-1,-13,23,14,20,0,-20,-19,
-9,-18,-9,14,0,-13,23,14,21,1,-19,-18,
-9,-18,-9,14,0,-13,23,14,22,1,-19,-17,
-9,-18,-9,14,0,-13,22,15,23,2,-19,-17,
-9,-17,-8,13,0,-12,22,15,23,2,-18,-16,
-9,-17,-8,13,0,-12,22,16,24,2,-18,-15,
-9,-17,-8,13,0,-12,23,17,25,3,-18,-14,
-9,-17,-8,13,0,-12,23,18,27,3,-17,-13,
-9,-17,-8,13,0,-12,23,20,28,5,-16,-13,
-9,-17,-8,13,0,-12,22,21,30,6,-16,-12,
-8,-16,-8,12,0,-12,22,22,31,7,-14,-11,
-8,-16,-8,12,0,-12,23,23,33,9,-14,-9,
-7,-16,-9,12,1,-12,22,23,34,9,-13,-8,
-7,-16,-9,12,1,-12,22,23,35,10,-13,-8,
-6,-15,-9,11,2,-12,22,24,37,12,-12,-7,
-5,-15,-10,10,3,-12,22,26,39,13,-10,-7,
-4,-13,-9,9,3,-11,21,28,39,15,-9,-6,
-4,-13,-9,9,3,-11,21,29,40,15,-8,-5,
-3,-12,-9,8,3,-10,21,31,42,17,-7,-4,
-2,-12,-10,7,4,-11,21,32,43,18,-5,-4,
-1,-12,-11,7,5,-11,21,33,46,21,-4,-3,
0,-11,-11,6,6,-11,20,35,48,21,-3,-2,
0,-11,-11,6,6,-11,21,36,50,23,-1,-1,
2,-10,-12,4,7,-11,21,37,52,24,0,0,
2,-9,-11,4,7,-10,21,39,53,27,1,1,
4,-8,-12,2,8,-10,21,41,55,29,3,2,
4,-8,-12,2,8,-10,21,42,58,31,4,3,
6,-6,-12,0,9,-9,21,44,60,33,7,6,
7,-5,-12,-1,10,-8,20,45,63,36,9,7,
9,-4,-13,-2,11,-8,20,46,66,38,11,7,
10,-4,-14,-3,12,-9,21,48,69,41,13,8,
12,-3,-15,-4,14,-9,21,50,71,44,15,11,
13,-2,-15,-5,14,-8,21,51,73,46,16,13,
14,-2,-16,-6,15,-9,21,54,76,48,18,15,
16,0,-16,-8,16,-8,21,55,78,51,20,15,
17,0,-17,-8,17,-8,22,56,80,53,22,17,
18,2,-16,-10,17,-7,23,57,82,55,25,18,
19,3,-16,-11,18,-6,22,57,84,57,27,20,
20,5,-15,-12,18,-5,22,59,86,59,29,22,
21,6,-15,-13,18,-4,22,60,88,61,31,23,
22,7,-15,-14,19,-4,21,60,89,62,32,25,
23,8,-15,-15,19,-3,20,60,90,63,34,25,
24,9,-15,-16,20,-3,19,61,91,63,35,26,
25,9,-16,-17,21,-3,19,61,91,65,36,29,
25,10,-15,-17,20,-2,18,61,92,66,38,29,
26,11,-15,-18,21,-2,17,60,92,66,39,30,
26,12,-14,-19,20,-1,16,60,93,66,39,31,
26,13,-13,-19,20,0,16,60,93,66,39,32,
27,13,-14,-20,21,0,17,60,93,66,40,32,
27,14,-13,-20,20,1,17,60,93,66,40,33,
27,14,-13,-20,20,1,17,58,92,65,41,33,
27,14,-13,-20,20,1,17,55,91,65,40,33,
26,14,-12,-20,19,1,16,54,89,64,40,33,
27,14,-13,-20,20,1,16,52,89,64,40,34,
27,14,-13,-20,20,1,16,51,87,63,40,33,
27,15,-12,-21,20,2,15,50,84,61,39,33,
26,15,-11,-20,19,2,14,48,82,60,39,33,
26,14,-12,-20,19,1,14,46,78,59,39,34,
25,15,-10,-20,18,3,15,44,75,57,39,33,
24,15,-9,-19,17,3,14,42,72,54,37,32,
22,15,-7,-18,15,4,14,39,69,51,34,31,
20,15,-5,-17,13,5,13,36,65,49,33,31,
19,14,-5,-16,12,5,13,33,61,47,31,30,
18,14,-4,-16,11,5,12,31,57,45,29,28,
16,14,-2,-15,9,6,12,28,53,42,27,26,
15,14,-1,-14,8,7,12,25,49,39,24,24,
14,14,0,-14,7,7,12,22,46,36,23,23,
12,13,1,-12,6,7,12,20,43,33,21,23,
10,12,2,-11,4,7,12,18,39,30,19,21,
8,12,4,-10,2,8,12,15,36,26,17,19,
7,10,3,-8,2,7,11,13,32,23,14,16,
6,9,3,-7,2,6,11,11,28,20,11,14,
6,7,1,-6,3,4,11,8,24,17,10,13,
4,6,2,-5,1,4,11,6,21,15,9,12,
2,5,3,-3,0,4,11,4,19,12,6,9,
1,5,4,-3,-1,5,11,3,16,9,4,9,
0,4,4,-2,-2,4,11,2,14,8,3,8,
0,2,2,-1,-1,2,10,0,12,6,1,6,
-1,2,3,0,-2,3,10,0,10,4,0,5,
-3,1,4,1,-3,3,10,-1,7,3,-2,4,
-4,0,4,2,-4,2,8,-3,5,0,-4,1,
-4,-1,3,3,-3,1,8,-5,3,-1,-6,0,
-5,-1,4,3,-4,2,9,-6,2,-2,-7,0,
-6,-4,2,5,-4,-1,9,-7,0,-4,-7,-3,
-6,-4,2,5,-4,-1,9,-8,0,-5,-8,-3,
-7,-4,3,6,-5,0,9,-9,-1,-6,-10,-5,
-7,-5,2,6,-4,-1,9,-9,-1,-6,-11,-5,
-7,-5,2,6,-4,-1,9,-9,-2,-6,-11,-5,
-8,-5,3,7,-5,-1,9,-9,-3,-7,-11,-5,
-8,-6,2,7,-5,-2,9,-9,-3,-7,-12,-5,
-8,-7,1,8,-4,-3,8,-10,-4,-8,-12,-6,
-8,-7,1,8,-4,-3,8,-10,-4,-9,-11,-6,
-9,-7,2,8,-5,-2,8,-10,-5,-9,-12,-7,
-9,-7,2,8,-5,-2,8,-10,-5,-10,-12,-7,
-9,-7,2,8,-5,-2,8,-10,-6,-10,-13,-8,
-9,-6,3,8,-6,-1,8,-11,-6,-11,-13,-8,
-9,-6,3,8,-6,-1,7,-11,-7,-10,-13,-8,
-9,-6,3,8,-6,-1,6,-11,-7,-10,-13,-9,
-10,-6,4,8,-7,-1,6,-11,-7,-11,-13,-10,
-10,-6,4,8,-7,-1,6,-11,-7,-11,-14,-9,
-9,-7,2,8,-5,-2,6,-11,-8,-11,-13,-9,
-9,-7,2,8,-5,-2,5,-11,-8,-12,-13,-9,
-9,-7,2,8,-5,-2,5,-11,-8,-12,-14,-9,
-10,-7,3,9,-6,-2,6,-11,-8,-12,-13,-9,
-10,-7,3,9,-6,-2,6,-11,-9,-13,-14,-10,
-9,-6,3,8,-6,-1,6,-11,-10,-13,-14,-9,
-9,-6,3,8,-6,-1,6,-10,-10,-13,-14,-9,
-9,-6,3,8,-6,-1,6,-10,-9,-13,-14,-9,
-10,-7,3,9,-6,-2,6,-10,-10,-13,-14,-9,
-9,-7,2,8,-5,-2,5,-10,-10,-13,-14,-9,
-9,-7,2,8,-5,-2,5,-10,-10,-13,-14,-9,
-9,-7,2,8,-5,-2,5,-11,-11,-13,-15,-9,
-10,-7,3,9,-6,-2,5,-11,-10,-13,-16,-10,
-10,-7,3,9,-6,-2,5,-11,-10,-13,-16,-10,
-10,-7,3,9,-6,-2,6,-11,-10,-13,-16,-11,
-10,-7,3,9,-6,-2,6,-11,-10,-13,-16,-11,
-9,-7,2,8,-5,-2,7,-11,-9,-12,-16,-10,
-9,-7,2,8,-5,-2,7,-11,-8,-13,-16,-10,
-10,-7,3,9,-6,-2,7,-11,-8,-12,-16,-10,
-9,-8,1,9,-5,-3,6,-11,-7,-12,-17,-11,
-9,-8,1,9,-5,-3,6,-11,-7,-12,-18,-10,
-9,-9,0,9,-4,-4,6,-10,-7,-13,-17,-10,
-10,-9,1,10,-5,-4,6,-10,-7,-12,-17,-10,
-9,-8,1,9,-5,-3,7,-10,-7,-12,-17,-10,
-10,-8,2,9,-6,-3,7,-10,-7,-11,-17,-10,
-10,-7,3,9,-6,-2,8,-10,-7,-11,-17,-10,
-10,-7,3,9,-6,-2,8,-10,-7,-11,-17,-10,
-9,-6,3,8,-6,-1,8,-10,-6,-10,-17,-10,
-10,-6,4,8,-7,-1,8,-10,-5,-10,-17,-10,
-10,-6,4,8,-7,-1,8,-10,-4,-10,-17,-11,
-10,-7,3,9,-6,-2,8,-10,-4,-10,-16,-10,
-9,-7,2,8,-5,-2,8,-10,-4,-10,-16,-10,
-9,-8,1,9,-5,-3,8,-9,-4,-9,-15,-10,
-9,-7,2,8,-5,-2,8,-8,-4,-8,-15,-9,
-9,-6,3,8,-6,-1,8,-8,-4,-8,-15,-9,
-9,-5,4,7,-6,0,8,-8,-4,-9,-15,-10,
-9,-5,4,7,-6,0,7,-8,-3,-8,-15,-10,
-9,-5,4,7,-6,0,7,-8,-2,-8,-15,-9,
-9,-5,4,7,-6,0,7,-7,-1,-8,-14,-9,
-8,-6,2,7,-5,-2,8,-7,-1,-8,-14,-10,
-8,-6,2,7,-5,-2,7,-7,-2,-8,-15,-11,
-8,-6,2,7,-5,-2,7,-6,-2,-8,-15,-10,
-7,-6,1,7,-4,-2,7,-6,-1,-8,-14,-9,
-7,-5,2,6,-4,-1,8,-6,0,-8,-14,-9,
-7,-5,2,6,-4,-1,9,-6,0,-7,-14,-9,
-7,-5,2,6,-4,-1,9,-6,0,-7,-14,-9,
-7,-5,2,6,-4,-1,9,-7,0,-6,-13,-8,
-6,-4,2,5,-4,-1,9,-7,0,-5,-14,-8,
-6,-4,2,5,-4,-1,9,-7,0,-5,-14,-9,
-6,-4,2,5,-4,-1,9,-6,0,-5,-13,-9,
-6,-5,1,6,-3,-2,9,-6,0,-6,-13,-9,
-6,-5,1,6,-3,-2,8,-7,0,-5,-13,-10,
-6,-5,1,6,-3,-2,7,-7,-1,-5,-13,-9,
-6,-5,1,6,-3,-2,8,-7,0,-5,-12,-9,
-5,-4,1,5,-3,-1,8,-6,0,-6,-12,-10,
-5,-4,1,5,-3,-1,8,-6,0,-6,-12,-10,
-6,-4,2,5,-4,-1,8,-6,0,-5,-12,-9,
-6,-5,1,6,-3,-2,8,-6,0,-4,-12,-9,
-6,-5,1,6,-3,-2,7,-6,0,-4,-11,-8,
-5,-5,0,5,-2,-2,7,-6,0,-4,-12,-8,
-5,-6,-1,6,-2,-3,7,-6,0,-3,-12,-9,
-5,-6,-1,6,-2,-3,7,-6,0,-4,-12,-8,
-6,-6,0,6,-3,-3,7,-6,0,-4,-12,-8,
-6,-6,0,6,-3,-3,7,-6,0,-4,-12,-7,
-6,-6,0,6,-3,-3,8,-6,0,-5,-11,-6,
-6,-6,0,6,-3,-3,8,-5,0,-5,-10,-7,
-6,-5,1,6,-3,-2,8,-6,0,-5,-10,-7,
-6,-5,1,6,-3,-2,8,-6,0,-5,-9,-6,
-7,-6,1,7,-4,-2,9,-5,0,-5,-11,-5,
-6,-6,0,6,-3,-3,9,-5,0,-6,-10,-5,
-6,-6,0,6,-3,-3,9,-4,0,-6,-10,-5,
-6,-5,1,6,-3,-2,9,-4,0,-6,-10,-6,
-5,-3,2,4,-3,0,9,-4,0,-5,-9,-6,
-5,-2,3,4,-4,1,9,-2,2,-4,-8,-4,
-5,0,5,3,-5,3,10,-1,4,-3,-7,-3,
-4,2,6,1,-5,4,12,0,4,-2,-7,-3,
-4,4,8,0,-6,6,13,0,5,-1,-7,-2,
-3,6,9,-1,-6,8,13,2,6,0,-7,-1,
-2,9,11,-3,-6,10,14,3,7,2,-5,1,
-1,11,12,-5,-6,12,14,3,8,2,-5,2,
-1,11,12,-5,-6,12,15,4,9,2,-4,2,
0,12,12,-6,-6,12,15,5,9,2,-3,1,
0,12,12,-6,-6,12,15,6,10,3,-3,1,
0,13,13,-6,-6,13,15,6,11,3,-2,2,
1,15,14,-8,-6,15,15,6,12,4,-2,2,
1,16,15,-8,-7,16,15,6,13,5,-1,3,
1,17,16,-9,-7,17,14,7,13,5,-1,4,
2,20,18,-11,-8,19,14,7,13,6,-1,5,
2,21,19,-11,-8,20,13,6,13,5,0,7,
2,23,21,-12,-9,22,12,4,13,7,0,7,
1,24,23,-12,-11,24,11,2,12,8,1,8,
1,25,24,-13,-11,25,10,1,12,8,2,8,
2,27,25,-14,-11,26,10,1,12,9,3,9,
3,30,27,-16,-12,29,8,0,13,9,5,11,
4,32,28,-18,-12,30,6,-2,14,10,6,11,
6,32,26,-19,-10,29,5,-3,14,10,6,12,
8,32,24,-20,-8,28,3,-5,14,11,7,13,
9,32,23,-20,-7,28,2,-5,14,13,7,14,
10,32,22,-21,-6,27,2,-4,15,13,8,14,
9,32,23,-20,-7,28,2,-4,15,14,9,14,
9,32,23,-20,-7,28,2,-5,13,14,9,13,
9,30,21,-19,-6,26,1,-5,12,13,7,12,
9,28,19,-18,-5,24,1,-6,11,12,7,12,
9,28,19,-18,-5,24,0,-6,11,12,6,12,
8,26,18,-17,-5,22,-1,-8,9,11,5,12,
8,24,16,-16,-4,20,-1,-9,8,10,5,11,
7,22,15,-14,-4,19,0,-11,8,10,5,11,
6,20,14,-13,-4,17,-1,-11,7,9,4,9,
6,18,12,-12,-3,15,-1,-13,4,6,3,8,
6,14,8,-10,-1,11,-2,-13,3,4,1,7,
4,10,6,-7,-1,8,-2,-13,2,3,0,5,
2,5,3,-3,0,4,-2,-14,0,1,-3,3,
0,1,1,0,0,1,0,-13,-1,-1,-4,2,
-2,-1,1,2,-1,0,0,-12,-1,-2,-5,1,
-3,-2,1,3,-2,0,1,-11,-1,-2,-5,-1,
-5,-5,0,5,-2,-2,3,-12,-2,-4,-7,-4,
-7,-8,-1,8,-3,-4,4,-11,-3,-5,-10,-6,
-8,-9,-1,9,-3,-5,6,-11,-3,-6,-12,-8,
-8,-11,-3,10,-2,-7,7,-10,-3,-6,-14,-9,
-9,-12,-3,11,-3,-7,7,-10,-3,-8,-16,-10,
-8,-13,-5,11,-1,-9,7,-10,-4,-8,-16,-10,
-8,-15,-7,12,0,-11,7,-11,-5,-9,-16,-11,
-9,-17,-8,13,0,-12,7,-11,-5,-10,-17,-12,
-9,-19,-10,14,1,-14,7,-11,-6,-11,-19,-13,
-10,-19,-9,15,0,-14,8,-11,-7,-12,-19,-14,
-10,-19,-9,15,0,-14,8,-11,-7,-13,-19,-15,
-10,-19,-9,15,0,-14,9,-10,-7,-14,-19,-15,
-10,-20,-10,15,0,-15,9,-10,-7,-14,-19,-15,
-10,-21,-11,16,1,-16,9,-10,-7,-14,-19,-16,
-11,-22,-11,17,0,-16,8,-11,-7,-14,-19,-15,
-11,-23,-12,17,1,-17,8,-11,-9,-15,-20,-15,
-11,-23,-12,17,1,-17,8,-11,-9,-16,-21,-17,
-11,-23,-12,17,1,-17,9,-11,-9,-15,-21,-17,
-10,-25,-15,18,3,-20,9,-11,-9,-15,-22,-17,
-10,-25,-15,18,3,-20,8,-11,-9,-16,-23,-17,
-12,-26,-14,19,1,-20,8,-11,-9,-17,-23,-19,
-12,-26,-14,19,1,-20,8,-11,-10,-16,-24,-19,
-13,-27,-14,20,1,-20,9,-11,-10,-16,-24,-19,
-13,-27,-14,20,1,-20,10,-11,-10,-16,-24,-19,
-12,-27,-15,20,2,-21,11,-11,-9,-16,-23,-18,
-12,-27,-15,20,2,-21,10,-11,-10,-16,-25,-19,
-12,-27,-15,20,2,-21,9,-11,-10,-17,-25,-19,
-12,-27,-15,20,2,-21,9,-11,-10,-17,-25,-19,
-12,-27,-15,20,2,-21,10,-11,-10,-17,-25,-19,
-13,-27,-14,20,1,-20,10,-10,-10,-17,-24,-19,
-13,-27,-14,20,1,-20,10,-10,-10,-17,-24,-19,
-12,-27,-15,20,2,-21,10,-10,-10,-17,-23,-19,
-13,-27,-14,20,1,-20,10,-10,-10,-17,-22,-19,
-13,-28,-15,21,1,-21,10,-10,-10,-16,-22,-18,
-14,-28,-14,21,0,-21,10,-10,-10,-17,-23,-18,
-13,-29,-16,21,2,-22,10,-10,-11,-18,-24,-19,
-13,-31,-18,22,3,-24,11,-10,-11,-18,-25,-19,
-12,-32,-20,22,4,-26,11,-8,-10,-19,-27,-21,
-12,-33,-21,23,5,-27,13,-5,-7,-17,-28,-21,
-10,-34,-24,22,7,-29,15,-1,-3,-15,-28,-22,
-9,-34,-25,22,8,-29,16,3,3,-11,-28,-22,
-8,-32,-24,20,8,-28,19,10,15,-3,-26,-21,
-6,-27,-21,17,8,-24,22,21,32,10,-18,-17,
-1,-19,-18,10,9,-18,24,31,50,26,-7,-11,
3,-10,-13,4,8,-11,24,35,63,43,7,-1,
11,4,-7,-7,9,-1,23,32,70,62,27,15,
17,21,4,-19,7,13,16,16,64,77,53,36,
26,43,17,-34,5,30,1,-15,50,94,85,65,
36,69,33,-52,2,51,-17,-49,37,114,125,103,
44,97,53,-70,-4,75,-35,-79,27,137,166,141,
48,123,75,-85,-13,99,-51,-105,18,156,203,175,
50,142,92,-96,-21,117,-73,-135,3,169,235,205,
51,158,107,-104,-28,133,-99,-169,-19,177,262,231,
49,173,124,-111,-37,149,-127,-209,-50,180,286,253,
47,186,139,-116,-46,163,-154,-250,-83,177,304,270,
44,190,146,-117,-51,168,-172,-281,-115,169,313,279,
41,184,143,-112,-51,164,-182,-300,-142,151,305,277,
35,166,131,-100,-48,149,-183,-308,-168,120,277,260,
25,137,112,-81,-43,125,-181,-310,-191,76,229,227,
15,100,85,-57,-35,93,-181,-308,-207,26,168,184,
3,58,55,-30,-26,57,-177,-298,-217,-26,94,128,
-11,15,26,-2,-18,21,-166,-279,-223,-80,18,66,
-23,-17,6,20,-14,-5,-148,-255,-224,-122,-38,18,
-28,-38,-10,33,-9,-24,-128,-225,-216,-141,-68,-12,
-28,-49,-21,39,-3,-35,-107,-193,-199,-140,-78,-28,
-24,-52,-28,38,2,-40,-83,-159,-174,-126,-77,-33,
