‡T,‡U,‡V,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-8,-12,-4,10,-2,-8,-9,-19,-39,-26,-18,-7,
-8,-12,-4,10,-2,-8,-9,-18,-38,-26,-18,-6,
-9,-12,-3,11,-3,-7,-9,-19,-39,-26,-17,-8,
-10,-14,-4,12,-3,-9,-9,-19,-39,-26,-18,-7,
-10,-14,-4,12,-3,-9,-9,-19,-39,-26,-18,-7,
-10,-14,-4,12,-3,-9,-10,-20,-40,-28,-18,-7,
-10,-13,-3,12,-3,-8,-10,-20,-40,-28,-18,-7,
-10,-13,-3,12,-3,-8,-10,-18,-39,-27,-17,-7,
-10,-13,-3,12,-3,-8,-9,-18,-38,-27,-16,-6,
-8,-12,-4,10,-2,-8,-8,-18,-39,-26,-16,-6,
-8,-12,-4,10,-2,-8,-7,-18,-39,-26,-17,-6,
-9,-13,-4,11,-2,-8,-8,-17,-39,-26,-17,-7,
-11,-11,0,11,-5,-5,-9,-18,-39,-26,-18,-8,
-11,-11,0,11,-5,-5,-9,-19,-39,-27,-18,-8,
-10,-9,1,10,-5,-4,-8,-18,-39,-26,-18,-8,
-9,-8,1,9,-5,-3,-7,-18,-39,-26,-18,-7,
-8,-9,-1,9,-3,-5,-6,-18,-39,-25,-19,-7,
-9,-11,-2,10,-3,-6,-6,-17,-39,-26,-19,-7,
-10,-11,-1,11,-4,-6,-6,-16,-39,-25,-19,-7,
-9,-9,0,9,-4,-4,-5,-16,-39,-25,-19,-7,
-9,-9,0,9,-4,-4,-6,-15,-39,-25,-19,-7,
-10,-11,-1,11,-4,-6,-6,-14,-38,-25,-19,-6,
-10,-13,-3,12,-3,-8,-5,-14,-37,-25,-18,-6,
-10,-14,-4,12,-3,-9,-5,-13,-37,-25,-19,-6,
-10,-15,-5,13,-2,-10,-5,-13,-36,-25,-20,-7,
-10,-15,-5,13,-2,-10,-4,-12,-35,-25,-20,-7,
-10,-15,-5,13,-2,-10,-5,-13,-34,-26,-21,-7,
-10,-15,-5,13,-2,-10,-4,-12,-34,-27,-21,-7,
-10,-14,-4,12,-3,-9,-4,-12,-35,-26,-22,-7,
-10,-14,-4,12,-3,-9,-5,-12,-35,-26,-21,-7,
-10,-13,-3,12,-3,-8,-4,-12,-34,-25,-21,-8,
-10,-12,-2,11,-4,-7,-3,-12,-34,-24,-20,-8,
-10,-12,-2,11,-4,-7,-2,-11,-33,-23,-20,-9,
-10,-13,-3,12,-3,-8,-1,-10,-33,-23,-20,-9,
-11,-13,-2,12,-4,-7,-1,-10,-32,-23,-19,-9,
-11,-13,-2,12,-4,-7,-2,-10,-31,-23,-20,-10,
-10,-13,-3,12,-3,-8,-1,-10,-31,-23,-20,-11,
-10,-13,-3,12,-3,-8,-1,-9,-31,-23,-22,-12,
-10,-13,-3,12,-3,-8,-1,-9,-31,-23,-22,-14,
-10,-13,-3,12,-3,-8,-1,-8,-30,-22,-22,-14,
-10,-13,-3,12,-3,-8,-2,-8,-30,-22,-22,-15,
-10,-12,-2,11,-4,-7,-1,-8,-30,-21,-22,-15,
-10,-11,-1,11,-4,-6,0,-8,-29,-21,-22,-15,
-10,-11,-1,11,-4,-6,-1,-9,-29,-22,-22,-16,
-9,-11,-2,10,-3,-6,-1,-9,-29,-22,-23,-16,
-9,-12,-3,11,-3,-7,0,-8,-28,-22,-23,-17,
-9,-12,-3,11,-3,-7,-1,-9,-28,-22,-23,-17,
-8,-12,-4,10,-2,-8,-1,-9,-28,-22,-23,-17,
-10,-14,-4,12,-3,-9,-1,-9,-29,-22,-24,-17,
-10,-12,-2,11,-4,-7,0,-9,-29,-21,-23,-16,
-9,-11,-2,10,-3,-6,0,-8,-28,-21,-23,-15,
-9,-11,-2,10,-3,-6,0,-7,-28,-21,-23,-15,
-9,-11,-2,10,-3,-6,1,-7,-27,-21,-23,-16,
-10,-12,-2,11,-4,-7,1,-7,-27,-20,-22,-15,
-11,-10,1,11,-6,-4,1,-7,-27,-20,-22,-16,
-10,-8,2,9,-6,-3,1,-8,-27,-19,-21,-15,
-7,-7,0,7,-3,-3,1,-7,-27,-19,-21,-14,
-8,-9,-1,9,-3,-5,1,-7,-26,-18,-20,-13,
-9,-9,0,9,-4,-4,1,-7,-25,-18,-20,-13,
-8,-7,1,8,-4,-3,1,-7,-25,-18,-19,-13,
-6,-4,2,5,-4,-1,1,-6,-25,-18,-19,-12,
-6,-2,4,4,-5,1,0,-6,-25,-17,-18,-12,
-6,-1,5,4,-5,2,0,-6,-24,-15,-17,-11,
-4,1,5,2,-4,3,1,-6,-24,-15,-16,-11,
-4,1,5,2,-4,3,1,-6,-24,-15,-15,-10,
-2,4,6,-1,-4,5,1,-6,-23,-14,-14,-8,
-1,7,8,-3,-4,8,1,-6,-23,-14,-14,-8,
-4,5,9,0,-6,7,1,-6,-23,-14,-14,-9,
-6,4,10,1,-8,7,1,-7,-22,-13,-14,-8,
-4,7,11,-1,-7,9,3,-6,-21,-12,-13,-7,
-3,11,14,-4,-8,13,2,-6,-21,-12,-12,-6,
-2,13,15,-5,-8,14,2,-6,-21,-12,-12,-6,
-1,13,14,-6,-7,14,2,-4,-20,-10,-10,-4,
0,14,14,-7,-7,14,4,-3,-19,-9,-9,-4,
1,16,15,-8,-7,16,2,-3,-19,-9,-9,-4,
1,17,16,-9,-7,17,0,-3,-19,-9,-8,-4,
1,17,16,-9,-7,17,-2,-6,-20,-9,-7,-2,
2,18,16,-10,-7,17,-4,-8,-21,-9,-7,-1,
3,18,15,-10,-6,17,-5,-8,-21,-9,-6,0,
4,19,15,-11,-5,17,-5,-8,-20,-9,-5,2,
5,19,14,-12,-4,17,-7,-10,-20,-8,-4,3,
7,22,15,-14,-4,19,-11,-11,-21,-9,-2,4,
6,17,11,-11,-2,14,-14,-14,-22,-9,-2,4,
4,12,8,-8,-2,10,-16,-17,-25,-10,-4,4,
6,14,8,-10,-1,11,-15,-18,-25,-10,-4,4,
9,17,8,-13,1,13,-15,-18,-27,-9,-4,6,
9,16,7,-12,1,12,-15,-19,-28,-10,-5,6,
9,17,8,-13,1,13,-16,-19,-28,-11,-5,6,
10,18,8,-14,1,13,-15,-19,-28,-12,-5,7,
10,18,8,-14,1,13,-16,-22,-30,-14,-4,7,
10,17,7,-13,2,12,-18,-24,-31,-16,-5,5,
9,15,6,-12,2,11,-17,-24,-32,-15,-5,5,
8,15,7,-11,1,11,-17,-24,-32,-15,-4,5,
9,13,4,-11,3,9,-17,-24,-32,-15,-5,4,
7,11,4,-9,2,8,-17,-24,-33,-16,-5,3,
7,11,4,-9,2,8,-16,-22,-33,-17,-5,2,
6,9,3,-7,2,6,-15,-21,-32,-18,-6,1,
3,5,2,-4,1,4,-14,-21,-34,-19,-9,-1,
0,3,3,-1,-1,3,-13,-21,-34,-20,-10,-1,
0,1,1,0,0,1,-12,-20,-34,-20,-11,-2,
-2,-1,1,2,-1,0,-11,-21,-34,-20,-12,-2,
-3,-4,-1,4,-1,-2,-11,-20,-34,-21,-14,-3,
-4,-4,0,4,-2,-2,-10,-20,-35,-21,-14,-5,
-7,-7,0,7,-3,-3,-11,-20,-36,-23,-16,-7,
-9,-12,-3,11,-3,-7,-11,-21,-38,-25,-19,-9,
-8,-13,-5,11,-1,-9,-11,-22,-39,-25,-18,-10,
-8,-13,-5,11,-1,-9,-11,-22,-39,-26,-18,-10,
-10,-15,-5,13,-2,-10,-11,-24,-42,-28,-21,-13,
-10,-17,-7,14,-1,-12,-12,-25,-43,-29,-22,-13,
-10,-16,-6,13,-2,-11,-11,-25,-43,-29,-22,-13,
-10,-16,-6,13,-2,-11,-10,-25,-43,-31,-23,-13,
-10,-17,-7,14,-1,-12,-10,-25,-44,-31,-23,-14,
-10,-17,-7,14,-1,-12,-10,-25,-44,-31,-24,-15,
-10,-17,-7,14,-1,-12,-10,-24,-44,-31,-23,-16,
-10,-17,-7,14,-1,-12,-10,-24,-44,-30,-23,-15,
-10,-18,-8,14,-1,-13,-11,-25,-44,-31,-23,-16,
-11,-18,-7,15,-2,-12,-11,-26,-45,-32,-24,-16,
-12,-18,-6,15,-3,-12,-11,-26,-45,-32,-24,-16,
-12,-20,-8,16,-2,-14,-11,-26,-46,-32,-25,-16,
-10,-18,-8,14,-1,-13,-11,-26,-45,-32,-24,-15,
-11,-18,-7,15,-2,-12,-10,-25,-45,-31,-25,-15,
-13,-21,-8,17,-2,-14,-10,-26,-45,-32,-26,-15,
-14,-21,-7,18,-3,-14,-11,-25,-45,-31,-26,-16,
-11,-20,-9,16,-1,-14,-11,-25,-45,-31,-26,-16,
-11,-20,-9,16,-1,-14,-10,-25,-45,-31,-26,-16,
-10,-20,-10,15,0,-15,-10,-25,-44,-31,-26,-16,
-11,-21,-10,16,0,-15,-10,-25,-45,-32,-25,-17,
-10,-20,-10,15,0,-15,-10,-25,-46,-32,-27,-18,
-10,-20,-10,15,0,-15,-10,-25,-45,-32,-28,-18,
-10,-19,-9,15,0,-14,-10,-25,-46,-33,-28,-18,
-12,-20,-8,16,-2,-14,-10,-25,-46,-33,-28,-17,
-12,-20,-8,16,-2,-14,-10,-25,-46,-32,-28,-17,
-13,-20,-7,17,-3,-13,-10,-25,-45,-32,-28,-17,
-13,-18,-5,16,-4,-11,-10,-24,-45,-32,-28,-17,
-13,-18,-5,16,-4,-11,-9,-24,-44,-31,-28,-17,
-13,-18,-5,16,-4,-11,-8,-22,-45,-32,-30,-19,
-14,-19,-5,17,-4,-12,-6,-20,-45,-32,-31,-21,
-15,-19,-4,17,-5,-11,0,-14,-43,-32,-33,-21,
-15,-19,-4,17,-5,-11,6,-8,-41,-33,-36,-24,
-20,-22,-2,21,-9,-12,16,1,-40,-37,-43,-30,
-27,-25,2,26,-14,-11,29,16,-38,-42,-55,-38,
-33,-26,7,30,-20,-9,44,32,-33,-47,-69,-47,
-38,-27,11,33,-24,-8,57,46,-29,-50,-81,-55,
-43,-28,15,36,-29,-6,67,58,-24,-50,-87,-60,
-44,-28,16,36,-30,-6,76,71,-14,-43,-87,-61,
-43,-25,18,34,-30,-3,85,89,2,-33,-83,-60,
-38,-22,16,30,-27,-3,95,113,27,-17,-73,-56,
-29,-19,10,24,-19,-4,103,138,61,9,-51,-46,
-14,-9,5,12,-9,-2,105,157,94,45,-17,-24,
6,9,3,-7,2,6,99,158,116,84,29,5,
30,32,2,-31,14,17,87,145,132,126,87,42,
58,62,4,-60,27,33,71,122,144,175,153,87,
87,95,8,-91,40,52,47,89,159,229,225,135,
111,123,12,-117,50,68,16,50,173,284,295,181,
130,145,15,-137,58,80,-20,4,183,335,363,226,
143,157,14,-150,65,86,-53,-38,193,377,419,262,
148,154,6,-151,71,80,-82,-81,194,401,453,282,
149,134,-15,-141,82,60,-110,-128,167,382,453,282,
147,102,-45,-124,96,29,-127,-166,123,327,417,260,
138,67,-71,-102,105,-2,-132,-190,73,252,345,220,
121,41,-80,-81,101,-19,-132,-215,3,154,253,174,
97,22,-75,-59,86,-26,-133,-251,-105,24,145,128,
70,5,-65,-37,68,-30,-142,-293,-220,-110,43,84,
47,-12,-59,-17,53,-35,-150,-321,-294,-195,-33,46,
26,-24,-50,-1,38,-37,-152,-331,-323,-230,-79,17,
9,-29,-38,10,24,-33,-148,-326,-323,-234,-99,-2,
-7,-32,-25,20,9,-28,-142,-315,-311,-228,-109,-17,
-27,-37,-10,32,-8,-23,-135,-301,-296,-223,-115,-32,
-41,-40,1,41,-21,-19,-128,-282,-280,-216,-116,-43,
-46,-36,10,41,-28,-13,-117,-256,-255,-202,-112,-47,
-42,-30,12,36,-27,-9,-104,-223,-223,-177,-102,-45,
-36,-22,14,29,-25,-4,-88,-182,-185,-145,-89,-40,
-31,-16,15,24,-23,0,-70,-140,-148,-112,-76,-36,
-26,-14,12,20,-19,-1,-51,-101,-116,-85,-65,-33,
-23,-13,10,18,-16,-1,-35,-70,-92,-67,-57,-32,
-22,-13,9,18,-15,-2,-23,-50,-77,-58,-53,-31,
-23,-12,11,18,-17,0,-17,-37,-67,-55,-49,-31,
-23,-14,9,19,-16,-2,-13,-29,-59,-53,-46,-29,
-23,-15,8,19,-15,-3,-10,-26,-52,-51,-42,-27,
-20,-15,5,18,-12,-5,-6,-21,-45,-46,-39,-26,
-18,-15,3,17,-10,-6,-3,-16,-38,-40,-36,-26,
-17,-16,1,17,-9,-7,1,-11,-33,-34,-35,-26,
-16,-17,-1,17,-7,-9,8,-4,-28,-28,-35,-28,
-16,-19,-3,18,-6,-11,13,2,-26,-25,-35,-28,
-15,-20,-5,18,-5,-12,15,7,-26,-25,-36,-30,
-17,-23,-6,20,-5,-14,15,9,-25,-27,-36,-30,
-16,-22,-6,19,-5,-14,13,8,-25,-28,-36,-30,
-17,-22,-5,20,-6,-13,11,5,-26,-30,-36,-31,
-20,-23,-3,22,-8,-13,9,2,-25,-30,-37,-32,
-21,-22,-1,22,-10,-11,9,2,-24,-30,-36,-32,
-20,-21,-1,21,-9,-11,11,4,-21,-28,-34,-32,
-20,-21,-1,21,-9,-11,12,6,-18,-25,-33,-33,
-18,-20,-2,19,-8,-11,12,9,-15,-24,-33,-33,
-18,-21,-3,20,-7,-12,13,11,-14,-24,-33,-33,
-19,-23,-4,21,-7,-13,13,12,-13,-24,-34,-36,
-18,-24,-6,21,-6,-15,14,13,-13,-24,-34,-35,
-16,-22,-6,19,-5,-14,14,14,-14,-24,-33,-35,
-16,-21,-5,19,-5,-13,14,17,-12,-23,-32,-35,
-16,-22,-6,19,-5,-14,15,17,-11,-22,-32,-35,
-16,-22,-6,19,-5,-14,15,18,-9,-22,-32,-35,
-17,-21,-4,19,-6,-12,16,18,-8,-20,-31,-33,
-17,-21,-4,19,-6,-12,16,18,-7,-20,-31,-33,
-17,-21,-4,19,-6,-12,16,18,-6,-19,-31,-33,
-17,-21,-4,19,-6,-12,16,19,-6,-19,-30,-32,
-17,-21,-4,19,-6,-12,16,19,-4,-19,-30,-31,
-15,-19,-4,17,-5,-11,16,20,-4,-18,-29,-30,
-15,-19,-4,17,-5,-11,17,20,-3,-17,-29,-31,
-14,-20,-6,17,-4,-13,18,21,-1,-16,-29,-29,
-14,-20,-6,17,-4,-13,18,22,0,-16,-28,-29,
-15,-20,-5,18,-5,-12,18,23,0,-15,-28,-29,
-13,-21,-8,17,-2,-14,18,24,1,-14,-28,-28,
-13,-20,-7,17,-3,-13,19,25,3,-13,-28,-27,
-13,-20,-7,17,-3,-13,19,27,5,-11,-28,-26,
-13,-22,-9,18,-2,-15,19,28,7,-11,-28,-25,
-13,-21,-8,17,-2,-14,20,29,8,-11,-28,-25,
-13,-21,-8,17,-2,-14,21,30,10,-10,-27,-24,
-13,-21,-8,17,-2,-14,22,32,10,-9,-26,-24,
-13,-21,-8,17,-2,-14,22,33,11,-8,-26,-24,
-12,-20,-8,16,-2,-14,22,34,13,-7,-26,-24,
-12,-19,-7,16,-2,-13,22,35,15,-5,-26,-24,
-11,-19,-8,15,-1,-13,22,37,17,-3,-24,-23,
-10,-19,-9,15,0,-14,22,38,19,-2,-24,-23,
-10,-19,-9,15,0,-14,22,39,20,-1,-22,-23,
-10,-18,-8,14,-1,-13,22,41,22,0,-21,-23,
-9,-18,-9,14,0,-13,23,42,23,1,-19,-24,
-7,-18,-11,13,2,-14,23,43,26,4,-18,-24,
-8,-19,-11,14,2,-15,23,44,27,4,-17,-23,
-9,-18,-9,14,0,-13,23,46,29,5,-17,-24,
-8,-17,-9,13,1,-13,23,47,30,6,-16,-25,
-6,-14,-8,10,1,-11,24,50,32,7,-14,-24,
-5,-11,-6,8,1,-8,25,53,35,11,-12,-22,
-7,-13,-6,10,0,-9,25,54,37,12,-11,-22,
-9,-15,-6,12,-1,-10,26,55,40,13,-9,-21,
-6,-14,-8,10,1,-11,27,58,43,16,-8,-20,
-3,-12,-9,8,3,-10,27,59,45,18,-6,-19,
0,-11,-11,6,6,-11,27,62,48,21,-4,-16,
0,-11,-11,6,6,-11,28,64,51,23,-3,-16,
-2,-10,-8,6,3,-9,28,65,52,24,-1,-16,
-1,-7,-6,4,3,-6,29,67,55,27,0,-14,
0,-6,-6,3,3,-6,30,69,57,29,3,-12,
2,-4,-6,1,4,-5,31,71,60,31,4,-11,
5,-1,-6,-2,6,-3,32,74,63,34,7,-7,
6,-2,-8,-2,7,-5,32,75,66,37,10,-5,
5,-2,-7,-1,6,-4,33,77,69,40,13,-4,
4,-3,-7,0,6,-5,33,78,72,42,15,-2,
5,-1,-6,-2,6,-3,33,81,74,45,18,0,
7,1,-6,-4,7,-2,34,82,77,47,19,1,
9,2,-7,-5,8,-2,34,84,80,50,22,3,
9,2,-7,-5,8,-2,35,85,83,53,25,4,
11,2,-9,-6,10,-3,35,87,86,56,28,7,
12,4,-8,-8,10,-2,35,89,89,60,32,10,
12,6,-6,-9,9,0,35,91,91,63,36,13,
15,8,-7,-11,11,1,35,92,93,65,39,15,
16,11,-5,-13,11,3,34,92,96,68,42,17,
16,12,-4,-14,10,4,33,93,99,70,45,19,
18,14,-4,-16,11,5,33,93,100,72,48,21,
19,15,-4,-17,12,6,33,94,101,74,50,22,
20,18,-2,-19,11,8,33,93,103,76,52,23,
21,20,-1,-20,11,10,33,93,104,78,54,26,
21,21,0,-21,11,11,33,93,105,81,57,27,
22,22,0,-22,11,11,32,93,106,83,59,29,
24,24,0,-24,12,12,32,93,106,84,62,30,
24,26,2,-25,11,14,31,92,108,86,64,32,
27,27,0,-27,14,14,30,92,108,87,67,33,
27,29,2,-28,13,16,29,92,109,89,69,36,
30,34,4,-32,13,19,27,92,109,90,72,39,
29,34,5,-31,12,20,26,90,108,89,71,39,
29,34,5,-31,12,20,24,87,107,88,72,39,
30,34,4,-32,13,19,23,84,105,88,74,40,
28,32,4,-30,12,18,21,81,103,87,74,41,
28,32,4,-30,12,18,20,78,102,87,74,41,
27,32,5,-29,11,19,19,75,99,85,74,42,
27,31,4,-29,12,18,17,72,97,83,74,42,
27,32,5,-29,11,19,15,70,93,81,73,42,
27,33,6,-30,11,20,14,65,88,77,70,42,
25,33,8,-29,9,21,13,61,83,73,68,41,
24,32,8,-28,8,20,13,57,77,69,66,41,
24,31,7,-27,9,19,11,53,72,65,64,40,
23,31,8,-27,8,20,10,50,69,61,60,39,
22,30,8,-26,7,19,10,47,65,57,57,38,
21,31,10,-26,6,21,9,44,62,54,54,37,
20,31,11,-25,5,21,8,40,58,49,48,33,
18,29,11,-23,4,20,7,35,53,44,44,29,
15,27,12,-21,2,20,7,31,48,39,40,26,
13,24,11,-18,1,18,6,28,44,35,38,25,
12,21,9,-16,2,15,4,25,40,32,35,23,
10,20,10,-15,0,15,3,21,34,28,32,21,
8,17,9,-12,0,13,2,18,28,24,29,19,
4,13,9,-8,-2,11,2,14,23,20,24,17,
3,10,7,-6,-2,9,2,11,20,17,20,16,
1,8,7,-4,-3,8,2,9,17,14,17,13,
0,6,6,-3,-3,6,0,7,14,10,13,10,
-1,4,5,-1,-3,5,-1,5,12,6,9,7,
-1,4,5,-1,-3,5,-2,3,10,3,6,5,
-2,2,4,0,-3,3,-2,1,7,1,4,4,
-3,1,4,1,-3,3,-3,-2,3,-3,2,2,
-4,0,4,2,-4,2,-4,-5,-1,-6,0,1,
-4,-3,1,4,-2,-1,-4,-6,-3,-8,-2,0,
-6,-4,2,5,-4,-1,-4,-6,-4,-9,-3,0,
-5,-4,1,5,-3,-1,-5,-7,-7,-11,-5,-1,
-7,-4,3,6,-5,0,-6,-9,-8,-13,-6,-3,
-8,-5,3,7,-5,-1,-7,-10,-11,-15,-8,-4,
-10,-8,2,9,-6,-3,-7,-11,-13,-16,-9,-4,
-10,-9,1,10,-5,-4,-6,-11,-13,-16,-10,-3,
-9,-9,0,9,-4,-4,-6,-12,-13,-18,-11,-5,
-9,-10,-1,10,-4,-5,-6,-14,-15,-18,-12,-6,
-9,-10,-1,10,-4,-5,-5,-15,-15,-19,-12,-6,
-9,-10,-1,10,-4,-5,-5,-17,-18,-21,-13,-8,
-11,-11,0,11,-5,-5,-6,-18,-19,-23,-16,-9,
-10,-11,-1,11,-4,-6,-6,-18,-20,-23,-17,-10,
-10,-11,-1,11,-4,-6,-6,-18,-20,-23,-16,-10,
-11,-11,0,11,-5,-5,-8,-18,-21,-24,-16,-10,
-11,-10,1,11,-6,-4,-9,-19,-22,-25,-16,-10,
-12,-10,2,11,-7,-4,-9,-20,-22,-26,-16,-9,
-12,-10,2,11,-7,-4,-8,-20,-22,-26,-17,-8,
-12,-10,2,11,-7,-4,-8,-20,-23,-25,-17,-8,
-12,-11,1,12,-6,-5,-8,-21,-25,-27,-17,-9,
-11,-10,1,11,-6,-4,-8,-20,-25,-27,-17,-9,
-11,-10,1,11,-6,-4,-9,-20,-25,-26,-18,-9,
-13,-12,1,13,-7,-5,-9,-21,-26,-28,-18,-10,
-10,-10,0,10,-5,-5,-8,-21,-25,-26,-17,-9,
-6,-6,0,6,-3,-3,-8,-20,-24,-26,-17,-8,
-6,-6,0,6,-3,-3,-7,-20,-24,-25,-17,-7,
-8,-8,0,8,-4,-4,-7,-20,-23,-24,-17,-6,
-12,-11,1,12,-6,-5,-8,-21,-24,-25,-19,-7,
-13,-13,0,13,-6,-6,-9,-22,-25,-26,-19,-7,
-13,-13,0,13,-6,-6,-9,-22,-25,-26,-18,-6,
-13,-12,1,13,-7,-5,-8,-21,-25,-26,-18,-6,
-13,-12,1,13,-7,-5,-8,-22,-25,-26,-19,-7,
-14,-13,1,14,-7,-6,-8,-22,-26,-26,-19,-7,
-14,-15,-1,15,-6,-8,-8,-22,-26,-26,-20,-7,
-14,-15,-1,15,-6,-8,-9,-21,-26,-27,-20,-7,
-14,-15,-1,15,-6,-8,-9,-22,-27,-28,-21,-7,
-14,-16,-2,15,-6,-9,-8,-22,-26,-27,-21,-7,
-12,-15,-3,14,-4,-9,-8,-22,-26,-26,-20,-7,
-11,-14,-3,13,-4,-8,-8,-20,-26,-26,-19,-7,
-11,-14,-3,13,-4,-8,-8,-21,-26,-26,-19,-7,
-12,-15,-3,14,-4,-9,-8,-21,-26,-25,-19,-7,
-12,-15,-3,14,-4,-9,-8,-21,-27,-26,-19,-8,
-12,-15,-3,14,-4,-9,-8,-21,-26,-27,-19,-8,
-12,-14,-2,13,-5,-8,-8,-21,-26,-26,-18,-8,
-12,-14,-2,13,-5,-8,-7,-20,-25,-25,-17,-7,
-13,-14,-1,14,-6,-7,-6,-19,-25,-24,-17,-7,
-12,-13,-1,13,-5,-7,-5,-18,-23,-24,-17,-7,
-10,-13,-3,12,-3,-8,-3,-17,-23,-23,-17,-6,
-10,-13,-3,12,-3,-8,-3,-16,-23,-23,-17,-6,
-11,-14,-3,13,-4,-8,-3,-17,-23,-24,-18,-6,
-12,-15,-3,14,-4,-9,-3,-16,-23,-24,-18,-6,
-13,-15,-2,14,-5,-8,-5,-16,-22,-25,-19,-7,
-13,-14,-1,14,-6,-7,-4,-15,-22,-26,-19,-7,
-10,-12,-2,11,-4,-7,-4,-14,-21,-25,-20,-6,
-9,-13,-4,11,-2,-8,-4,-14,-21,-24,-20,-6,
-12,-15,-3,14,-4,-9,-3,-14,-21,-24,-22,-7,
-12,-16,-4,14,-4,-10,-3,-14,-21,-23,-22,-8,
-12,-15,-3,14,-4,-9,-3,-15,-22,-24,-22,-9,
-13,-15,-2,14,-5,-8,-2,-15,-22,-24,-22,-9,
-14,-16,-2,15,-6,-9,-1,-15,-21,-24,-22,-9,
-14,-17,-3,16,-5,-10,-1,-15,-21,-24,-22,-9,
-14,-14,0,14,-7,-7,-2,-15,-21,-24,-23,-11,
-14,-12,2,13,-8,-5,-1,-14,-21,-24,-23,-12,
-15,-13,2,14,-8,-5,-1,-14,-21,-24,-23,-13,
-16,-14,2,15,-9,-6,-1,-13,-21,-24,-23,-14,
-16,-14,2,15,-9,-6,-1,-12,-20,-24,-23,-14,
-14,-14,0,14,-7,-7,0,-12,-19,-23,-23,-14,
-14,-14,0,14,-7,-7,0,-12,-19,-23,-23,-15,
-14,-13,1,14,-7,-6,-1,-12,-19,-25,-24,-15,
-14,-14,0,14,-7,-7,-1,-11,-18,-23,-24,-15,
-15,-17,-2,16,-6,-9,-1,-9,-17,-23,-23,-15,
-16,-18,-2,17,-7,-10,-1,-9,-17,-23,-23,-15,
-15,-16,-1,16,-7,-8,-1,-9,-17,-23,-22,-16,
-15,-14,1,15,-8,-6,-1,-8,-17,-23,-23,-16,
-14,-13,1,14,-7,-6,-1,-8,-17,-23,-23,-16,
-14,-13,1,14,-7,-6,0,-8,-17,-22,-22,-16,
-14,-13,1,14,-7,-6,0,-8,-17,-21,-22,-16,
-15,-14,1,15,-8,-6,0,-8,-16,-20,-22,-16,
-14,-13,1,14,-7,-6,0,-8,-16,-20,-22,-16,
-12,-12,0,12,-6,-6,-1,-9,-16,-20,-22,-16,
-12,-12,0,12,-6,-6,-1,-9,-16,-21,-22,-16,
-12,-11,1,12,-6,-5,-1,-10,-16,-21,-23,-17,
-12,-11,1,12,-6,-5,0,-10,-16,-21,-22,-16,
-12,-10,2,11,-7,-4,0,-10,-15,-20,-22,-16,
-11,-10,1,11,-6,-4,0,-10,-15,-20,-22,-15,
-11,-10,1,11,-6,-4,0,-10,-15,-20,-21,-15,
-12,-10,2,11,-7,-4,-1,-10,-15,-19,-21,-15,
-13,-11,2,12,-7,-4,-2,-11,-15,-20,-22,-15,
-13,-10,3,12,-8,-3,-1,-10,-16,-20,-21,-15,
-12,-9,3,11,-7,-3,-1,-10,-16,-19,-20,-14,
-12,-8,4,10,-8,-2,0,-9,-16,-19,-20,-14,
-12,-8,4,10,-8,-2,0,-8,-16,-18,-20,-14,
-12,-7,5,10,-8,-1,0,-8,-15,-18,-20,-14,
-11,-6,5,9,-8,0,0,-8,-14,-18,-19,-13,
-10,-4,6,7,-8,1,1,-8,-13,-16,-17,-11,
-9,-2,7,6,-8,3,1,-8,-13,-16,-17,-10,
-9,0,9,5,-9,5,1,-7,-13,-15,-16,-10,
-10,1,11,5,-10,6,1,-8,-12,-14,-15,-9,
-8,2,10,3,-9,6,1,-8,-11,-14,-14,-8,
-8,3,11,3,-9,7,2,-8,-11,-14,-13,-8,
-8,3,11,3,-9,7,2,-8,-11,-15,-12,-7,
-7,5,12,1,-9,9,2,-8,-10,-14,-12,-7,
-6,6,12,0,-9,9,2,-8,-10,-14,-12,-7,
-5,6,11,0,-8,9,2,-7,-10,-14,-12,-7,
-3,9,12,-3,-7,11,3,-5,-8,-12,-10,-5,
-3,11,14,-4,-8,13,3,-5,-8,-11,-10,-3,
-3,12,15,-4,-9,14,3,-4,-7,-9,-9,-1,
-2,13,15,-5,-8,14,1,-3,-7,-9,-8,0,
-1,13,14,-6,-7,14,-1,-5,-7,-8,-7,0,
1,16,15,-8,-7,16,-3,-7,-7,-8,-5,1,
1,15,14,-8,-6,15,-4,-8,-8,-7,-5,2,
1,15,14,-8,-6,15,-4,-9,-8,-7,-4,3,
1,16,15,-8,-7,16,-5,-10,-7,-7,-4,2,
3,16,13,-9,-5,15,-8,-12,-9,-7,-4,2,
5,17,12,-11,-3,15,-10,-14,-11,-9,-4,3,
4,16,12,-10,-4,14,-12,-16,-12,-9,-4,3,
5,16,11,-10,-3,14,-13,-18,-13,-10,-4,4,
6,17,11,-11,-2,14,-14,-19,-14,-10,-3,3,
6,17,11,-11,-2,14,-15,-20,-15,-12,-4,3,
7,18,11,-12,-2,15,-16,-20,-15,-12,-4,4,
7,15,8,-11,0,12,-16,-21,-16,-13,-4,5,
9,15,6,-12,2,11,-16,-22,-18,-14,-4,5,
11,14,3,-12,4,9,-16,-23,-20,-15,-5,5,
10,12,2,-11,4,7,-17,-24,-20,-16,-5,5,
8,10,2,-9,3,6,-17,-24,-20,-15,-4,3,
