‡T,‡U,‡V,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
4,14,10,-9,-3,12,10,-6,-14,-10,-13,-15,
0,9,9,-4,-4,9,11,-5,-13,-9,-11,-15,
-4,8,12,-2,-8,10,11,-6,-13,-8,-11,-16,
-2,10,12,-4,-7,11,13,-6,-13,-8,-11,-15,
1,11,10,-6,-4,11,11,-7,-14,-9,-13,-17,
0,7,7,-3,-3,7,10,-8,-15,-10,-15,-19,
-2,8,10,-3,-6,9,11,-7,-14,-10,-14,-18,
-2,9,11,-3,-6,10,10,-6,-15,-10,-14,-17,
-4,3,7,1,-5,5,10,-6,-17,-10,-13,-17,
-9,2,11,4,-10,7,11,-7,-17,-9,-13,-16,
-7,3,10,2,-8,7,10,-8,-19,-11,-14,-16,
-2,4,6,-1,-4,5,10,-9,-19,-12,-14,-16,
-1,6,7,-2,-4,7,10,-8,-16,-10,-11,-13,
-4,6,10,-1,-7,8,10,-8,-15,-9,-9,-13,
-1,10,11,-4,-6,11,10,-8,-15,-9,-9,-14,
4,12,8,-8,-2,10,7,-10,-17,-11,-10,-16,
3,12,9,-7,-3,11,7,-11,-17,-11,-11,-15,
0,10,10,-5,-5,10,8,-10,-17,-10,-11,-13,
-1,9,10,-4,-5,10,7,-10,-17,-10,-12,-12,
-2,9,11,-3,-6,10,8,-9,-17,-10,-11,-12,
1,11,10,-6,-4,11,7,-9,-18,-12,-11,-12,
5,13,8,-9,-1,11,7,-9,-18,-11,-11,-12,
5,13,8,-9,-1,11,7,-8,-18,-12,-11,-12,
0,10,10,-5,-5,10,8,-8,-15,-10,-10,-10,
-5,3,8,1,-6,6,7,-9,-15,-12,-11,-12,
-5,5,10,0,-7,8,5,-12,-17,-14,-13,-14,
-5,7,12,-1,-8,10,5,-12,-18,-14,-14,-15,
-7,5,12,1,-9,9,6,-10,-18,-12,-11,-13,
-4,5,9,0,-6,7,7,-8,-17,-11,-10,-11,
-1,5,6,-2,-3,6,7,-8,-17,-11,-9,-11,
1,8,7,-4,-3,8,7,-9,-18,-11,-10,-12,
0,9,9,-4,-4,9,7,-9,-19,-10,-11,-14,
-4,6,10,-1,-7,8,8,-9,-18,-11,-9,-11,
-5,2,7,2,-6,5,7,-10,-19,-11,-10,-11,
-5,2,7,2,-6,5,6,-10,-20,-13,-11,-12,
-5,4,9,1,-7,7,6,-12,-21,-13,-14,-12,
-4,4,8,0,-6,6,6,-12,-21,-13,-13,-12,
-2,4,6,-1,-4,5,7,-11,-20,-13,-13,-14,
-2,5,7,-1,-4,6,7,-10,-20,-14,-13,-14,
-4,5,9,0,-6,7,6,-10,-20,-13,-13,-14,
-5,6,11,0,-8,9,4,-13,-21,-13,-13,-14,
-4,8,12,-2,-8,10,4,-14,-22,-13,-13,-13,
-4,9,13,-2,-8,11,4,-13,-22,-14,-12,-12,
-4,7,11,-1,-7,9,5,-13,-21,-14,-10,-11,
-4,7,11,-1,-7,9,6,-12,-21,-13,-9,-10,
-4,7,11,-1,-7,9,6,-12,-20,-13,-8,-12,
-4,7,11,-1,-7,9,5,-13,-21,-15,-9,-13,
-4,7,11,-1,-7,9,3,-14,-23,-16,-9,-13,
0,7,7,-3,-3,7,3,-15,-23,-16,-9,-14,
2,7,5,-4,-1,6,4,-13,-21,-13,-6,-12,
-1,3,4,-1,-2,4,6,-12,-21,-13,-7,-10,
-4,2,6,1,-5,4,6,-13,-22,-15,-10,-12,
-6,2,8,2,-7,5,5,-15,-24,-17,-12,-14,
-4,5,9,0,-6,7,5,-14,-23,-15,-13,-14,
-1,9,10,-4,-5,10,5,-15,-22,-15,-13,-14,
-2,8,10,-3,-6,9,4,-16,-23,-15,-13,-14,
-1,9,10,-4,-5,10,4,-16,-23,-15,-13,-13,
1,9,8,-5,-3,9,4,-14,-21,-14,-12,-11,
0,7,7,-3,-3,7,6,-13,-20,-14,-12,-10,
0,5,5,-2,-2,5,3,-14,-24,-15,-15,-13,
-3,4,7,0,-5,6,3,-14,-25,-15,-16,-15,
-7,5,12,1,-9,9,6,-13,-23,-13,-15,-15,
-7,5,12,1,-9,9,3,-13,-24,-13,-14,-17,
-5,8,13,-1,-9,11,2,-16,-25,-16,-15,-18,
-1,11,12,-5,-6,12,1,-18,-25,-18,-16,-19,
-3,9,12,-3,-7,11,2,-16,-23,-17,-16,-19,
-7,7,14,0,-10,11,4,-16,-23,-16,-15,-19,
-7,7,14,0,-10,11,3,-16,-23,-16,-15,-18,
-5,6,11,0,-8,9,3,-17,-24,-16,-16,-20,
-8,4,12,2,-10,8,2,-17,-25,-18,-16,-20,
-9,3,12,3,-10,8,2,-16,-26,-18,-15,-19,
-8,3,11,3,-9,7,3,-15,-26,-17,-13,-17,
-6,1,7,3,-6,4,3,-15,-26,-17,-13,-18,
-11,-1,10,6,-10,5,3,-15,-26,-17,-13,-18,
-13,-4,9,9,-11,3,3,-15,-26,-17,-14,-18,
-9,-2,7,6,-8,3,4,-15,-25,-16,-12,-15,
-6,1,7,3,-6,4,3,-14,-25,-17,-12,-14,
-8,2,10,3,-9,6,4,-15,-25,-16,-12,-15,
-10,1,11,5,-10,6,6,-15,-22,-15,-11,-14,
-11,1,12,5,-11,7,6,-16,-22,-15,-11,-14,
-8,4,12,2,-10,8,5,-15,-23,-15,-12,-15,
-4,6,10,-1,-7,8,5,-15,-22,-14,-12,-15,
-4,7,11,-1,-7,9,5,-14,-21,-14,-12,-14,
-10,5,15,3,-12,10,4,-14,-21,-13,-12,-14,
-12,3,15,5,-13,9,4,-14,-22,-13,-13,-14,
-10,3,13,4,-11,8,3,-15,-23,-12,-14,-14,
-8,3,11,3,-9,7,2,-15,-24,-13,-15,-15,
-6,3,9,2,-7,6,2,-16,-25,-15,-16,-16,
-3,4,7,0,-5,6,1,-16,-25,-16,-17,-16,
-1,4,5,-1,-3,5,1,-16,-25,-16,-16,-16,
3,6,3,-4,0,5,2,-16,-25,-18,-17,-17,
1,5,4,-3,-1,5,5,-16,-23,-16,-15,-18,
-7,4,11,2,-9,8,7,-15,-23,-16,-15,-17,
-12,5,17,4,-14,11,6,-15,-24,-16,-16,-18,
-9,5,14,2,-11,10,5,-17,-25,-15,-17,-21,
-6,8,14,-1,-10,11,5,-15,-23,-14,-15,-19,
-4,9,13,-2,-8,11,6,-13,-22,-14,-14,-17,
-2,6,8,-2,-5,7,7,-11,-20,-13,-13,-16,
-1,6,7,-2,-4,7,7,-11,-20,-13,-13,-15,
-2,10,12,-4,-7,11,8,-10,-20,-13,-13,-14,
-4,11,15,-3,-9,13,8,-11,-20,-13,-12,-14,
-1,13,14,-6,-7,14,8,-10,-20,-13,-10,-12,
4,15,11,-9,-3,13,6,-10,-19,-13,-9,-11,
4,15,11,-9,-3,13,7,-10,-19,-13,-7,-10,
3,13,10,-8,-3,12,10,-9,-18,-11,-6,-9,
3,11,8,-7,-2,10,12,-8,-18,-10,-5,-9,
0,11,11,-5,-5,11,12,-8,-18,-11,-5,-9,
-2,13,15,-5,-8,14,10,-9,-18,-12,-6,-12,
0,15,15,-7,-7,15,9,-9,-19,-10,-7,-13,
0,15,15,-7,-7,15,10,-6,-15,-8,-5,-12,
0,14,14,-7,-7,14,14,-3,-13,-7,-6,-12,
-2,12,14,-5,-8,13,15,-3,-14,-10,-8,-14,
-4,13,17,-4,-10,15,14,-3,-13,-10,-9,-14,
-4,12,16,-4,-10,14,14,-4,-14,-10,-9,-14,
0,14,14,-7,-7,14,13,-4,-13,-8,-6,-11,
4,16,12,-10,-4,14,11,-4,-12,-6,-4,-10,
4,14,10,-9,-3,12,10,-4,-12,-5,-5,-11,
2,16,14,-9,-6,15,9,-5,-12,-5,-4,-9,
4,22,18,-13,-7,20,9,-5,-12,-4,-2,-6,
5,23,18,-14,-6,21,7,-5,-12,-4,-2,-6,
5,23,18,-14,-6,21,5,-6,-15,-6,-3,-6,
6,26,20,-16,-7,23,3,-7,-15,-6,-2,-4,
6,25,19,-15,-6,22,2,-9,-17,-5,-1,-4,
7,24,17,-15,-5,21,0,-10,-18,-7,-3,-5,
7,24,17,-15,-5,21,-1,-12,-19,-8,-3,-7,
4,23,19,-13,-7,21,-2,-14,-20,-9,-4,-7,
5,21,16,-13,-5,19,-3,-15,-20,-9,-4,-8,
5,19,14,-12,-4,17,-4,-15,-20,-9,-6,-9,
8,19,11,-13,-1,15,-6,-16,-22,-10,-7,-10,
8,20,12,-14,-2,16,-5,-14,-21,-11,-8,-10,
4,18,14,-11,-5,16,-4,-12,-20,-11,-5,-9,
3,12,9,-7,-3,11,-3,-12,-22,-12,-6,-9,
4,6,2,-5,1,4,-1,-12,-20,-10,-5,-10,
8,7,-1,-7,5,3,-1,-12,-20,-9,-5,-11,
12,12,0,-12,6,6,-2,-11,-20,-8,-5,-9,
13,14,1,-13,6,8,1,-8,-17,-5,-3,-7,
9,11,2,-10,4,7,3,-7,-16,-4,-2,-5,
4,12,8,-8,-2,10,3,-8,-16,-4,-1,-7,
3,14,11,-8,-4,13,4,-8,-16,-4,-1,-7,
3,13,10,-8,-3,12,3,-9,-17,-5,-1,-9,
3,13,10,-8,-3,12,3,-10,-18,-6,-3,-11,
2,12,10,-7,-4,11,3,-10,-17,-6,-3,-12,
2,12,10,-7,-4,11,3,-10,-17,-7,-3,-10,
1,9,8,-5,-3,9,2,-11,-18,-9,-3,-10,
0,8,8,-4,-4,8,2,-11,-20,-8,-4,-11,
0,11,11,-5,-5,11,3,-11,-21,-8,-5,-10,
5,14,9,-9,-2,12,3,-13,-23,-9,-5,-11,
8,13,5,-10,2,9,3,-13,-22,-9,-6,-10,
5,7,2,-6,2,5,2,-13,-22,-10,-7,-11,
0,0,0,0,0,0,0,-15,-23,-11,-10,-11,
-3,0,3,2,-3,2,0,-16,-24,-11,-11,-11,
0,3,3,-1,-1,3,-1,-18,-25,-13,-12,-13,
0,3,3,-1,-1,3,0,-17,-24,-13,-12,-14,
0,2,2,-1,-1,2,0,-17,-24,-13,-12,-15,
-2,0,2,1,-2,1,1,-17,-25,-15,-13,-17,
-2,-2,0,2,-1,-1,1,-17,-26,-16,-14,-16,
-3,-3,0,3,-1,-1,1,-18,-27,-17,-16,-17,
-4,-2,2,3,-3,0,1,-18,-29,-19,-18,-18,
-6,-2,4,4,-5,1,0,-19,-29,-21,-19,-19,
-7,-2,5,5,-6,2,0,-18,-29,-20,-19,-19,
-6,-1,5,4,-5,2,0,-18,-28,-19,-19,-19,
-6,1,7,3,-6,4,1,-18,-28,-18,-17,-18,
-7,3,10,2,-8,7,0,-18,-28,-19,-16,-18,
-8,0,8,4,-8,4,1,-17,-27,-20,-15,-17,
-7,-1,6,4,-6,3,2,-15,-26,-19,-16,-18,
-5,-1,4,3,-4,2,3,-14,-25,-18,-15,-18,
-4,1,5,2,-4,3,3,-12,-23,-17,-16,-21,
-8,-1,7,5,-7,3,7,-6,-21,-15,-16,-22,
-9,-5,4,7,-6,0,12,3,-16,-13,-16,-23,
-3,-6,-3,5,0,-4,20,18,-9,-10,-15,-22,
1,-6,-7,3,4,-6,28,36,2,-4,-13,-21,
3,-7,-10,2,7,-8,36,54,17,4,-9,-18,
5,-7,-12,1,9,-9,44,72,35,15,-4,-17,
9,-2,-11,-3,10,-6,50,84,55,30,3,-13,
14,0,-14,-7,14,-7,55,93,77,50,16,-6,
20,3,-17,-11,19,-7,59,101,102,75,33,6,
31,14,-17,-22,24,-1,61,106,127,103,56,24,
49,34,-15,-41,32,10,51,100,147,132,82,45,
67,54,-13,-60,40,21,30,85,162,160,108,65,
80,71,-9,-75,45,31,7,70,178,188,134,85,
95,92,-3,-93,49,45,-23,49,195,219,164,110,
111,118,7,-114,52,63,-63,19,210,252,197,135,
122,147,25,-134,49,86,-106,-18,221,285,230,162,
134,168,34,-151,50,101,-151,-62,224,309,257,183,
147,183,36,-165,56,110,-193,-109,220,326,280,204,
154,195,41,-174,57,118,-230,-157,209,334,297,223,
157,201,44,-179,57,123,-267,-203,194,335,311,239,
156,210,54,-183,51,132,-300,-246,175,334,324,254,
154,218,64,-186,45,141,-325,-281,153,329,331,264,
153,216,63,-184,45,140,-339,-306,123,312,326,263,
149,205,56,-177,47,131,-343,-320,88,282,310,253,
143,196,53,-169,45,125,-330,-313,61,251,288,237,
129,183,54,-156,38,119,-303,-289,39,205,247,208,
104,154,50,-129,27,102,-272,-261,12,142,190,168,
72,121,49,-96,12,85,-241,-241,-18,79,132,127,
44,93,49,-68,-2,71,-207,-221,-43,32,85,91,
28,70,42,-49,-7,56,-171,-195,-52,6,55,67,
18,52,34,-35,-8,43,-136,-167,-57,-8,36,47,
12,41,29,-26,-8,35,-102,-136,-58,-14,23,32,
9,30,21,-19,-6,26,-71,-103,-55,-14,17,22,
7,22,15,-14,-4,19,-47,-75,-50,-12,14,12,
2,15,13,-8,-5,14,-30,-50,-45,-11,11,5,
-1,11,12,-5,-6,12,-20,-34,-41,-13,7,1,
-1,10,11,-4,-6,11,-15,-24,-35,-12,4,-2,
-3,9,12,-3,-7,11,-12,-20,-26,-11,1,-4,
-6,5,11,1,-8,8,-10,-20,-18,-11,-3,-6,
-8,2,10,3,-9,6,-5,-19,-11,-8,-6,-7,
-10,0,10,5,-10,5,0,-17,-5,-5,-8,-7,
-9,-2,7,6,-8,3,5,-11,-4,-4,-10,-9,
-7,0,7,4,-7,4,10,-5,-7,-5,-12,-12,
-6,0,6,3,-6,3,14,2,-11,-5,-11,-12,
-10,-3,7,7,-8,2,16,7,-15,-6,-12,-13,
-9,0,9,5,-9,5,16,9,-18,-8,-12,-15,
-12,2,14,5,-13,8,14,8,-19,-11,-15,-16,
-14,2,16,6,-15,9,13,4,-20,-14,-19,-19,
-15,0,15,8,-15,8,13,1,-18,-16,-21,-19,
-16,-1,15,9,-15,7,15,1,-19,-17,-21,-19,
-17,-6,11,12,-14,3,16,2,-18,-16,-22,-23,
-12,-6,6,9,-9,0,18,4,-18,-17,-22,-25,
-9,-5,4,7,-6,0,18,4,-20,-19,-24,-25,
-10,-5,5,8,-7,0,21,6,-19,-18,-23,-24,
-13,-4,9,9,-11,3,23,8,-19,-17,-23,-25,
-16,-4,12,10,-14,4,24,8,-19,-17,-23,-26,
-13,-4,9,9,-11,3,23,8,-19,-17,-22,-26,
-11,-2,9,7,-10,4,23,8,-18,-16,-20,-25,
-11,-2,9,7,-10,4,23,8,-18,-16,-19,-25,
-13,-2,11,8,-12,5,23,9,-18,-15,-19,-25,
-15,-5,10,10,-12,3,22,8,-19,-16,-19,-25,
-15,-7,8,11,-11,1,22,8,-21,-17,-20,-25,
-17,-7,10,12,-13,2,23,10,-18,-16,-18,-24,
-18,-5,13,12,-15,4,22,10,-18,-17,-19,-24,
-17,-3,14,10,-15,6,22,10,-18,-18,-20,-24,
-18,-4,14,11,-16,5,22,10,-17,-18,-21,-25,
-16,-4,12,10,-14,4,23,10,-17,-16,-19,-23,
-16,-8,8,12,-12,0,23,11,-16,-16,-18,-20,
-18,-10,8,14,-13,-1,23,10,-18,-16,-18,-21,
-18,-10,8,14,-13,-1,23,10,-18,-16,-20,-23,
-20,-10,10,15,-15,0,23,11,-17,-15,-19,-23,
-19,-10,9,15,-14,0,24,13,-17,-14,-19,-22,
-16,-4,12,10,-14,4,26,16,-14,-13,-17,-20,
-11,-5,6,8,-8,1,25,14,-14,-13,-18,-22,
-8,-5,3,7,-5,-1,25,14,-14,-14,-19,-23,
-8,-3,5,6,-6,1,25,15,-14,-14,-20,-23,
-8,-4,4,6,-6,0,25,14,-15,-15,-21,-23,
-9,-4,5,7,-7,1,25,14,-15,-16,-22,-24,
-9,-4,5,7,-7,1,26,16,-14,-15,-23,-23,
-6,-4,2,5,-4,-1,25,15,-14,-15,-24,-24,
-5,-3,2,4,-3,0,25,15,-14,-15,-25,-26,
-10,-3,7,7,-8,2,26,17,-13,-14,-23,-25,
-13,-2,11,8,-12,5,27,18,-14,-14,-21,-24,
-15,-4,11,10,-13,4,26,18,-14,-13,-22,-25,
-12,-3,9,8,-10,3,26,17,-13,-14,-23,-25,
-12,-1,11,7,-11,5,26,17,-12,-13,-22,-23,
-17,-4,13,11,-15,5,29,19,-9,-10,-20,-22,
-17,-3,14,10,-15,6,29,20,-9,-10,-20,-22,
-15,-4,11,10,-13,4,29,20,-10,-11,-20,-22,
-16,-11,5,14,-10,-3,29,20,-11,-11,-20,-21,
-14,-12,2,13,-8,-5,29,20,-11,-12,-20,-21,
-12,-10,2,11,-7,-4,29,21,-9,-12,-19,-20,
-11,-7,4,9,-7,-1,30,22,-9,-12,-19,-21,
-11,-7,4,9,-7,-1,30,23,-10,-12,-19,-20,
-10,-6,4,8,-7,-1,30,25,-7,-11,-19,-19,
-10,-5,5,8,-7,0,29,25,-7,-11,-20,-21,
-9,-4,5,7,-7,1,30,26,-7,-10,-20,-20,
-9,-4,5,7,-7,1,32,29,-5,-10,-20,-20,
-10,-4,6,7,-8,1,32,29,-5,-10,-21,-20,
-10,-5,5,8,-7,0,29,29,-6,-11,-23,-24,
-9,-5,4,7,-6,0,29,30,-5,-11,-24,-25,
-8,-4,4,6,-6,0,29,30,-6,-10,-23,-24,
-10,-5,5,8,-7,0,29,30,-6,-9,-21,-24,
-11,-6,5,9,-8,0,30,32,-5,-9,-20,-24,
-14,-6,8,10,-11,1,31,32,-3,-8,-19,-24,
-20,-11,9,16,-14,-1,32,33,-2,-8,-18,-24,
-20,-12,8,16,-14,-2,29,32,-1,-9,-19,-25,
-18,-10,8,14,-13,-1,30,34,0,-8,-17,-23,
-13,-8,5,11,-9,-1,33,35,2,-6,-14,-20,
-11,-7,4,9,-7,-1,34,36,2,-5,-14,-20,
-11,-4,7,8,-9,2,33,36,2,-5,-14,-20,
-9,0,9,5,-9,5,33,37,4,-3,-13,-18,
-9,0,9,5,-9,5,35,39,7,-2,-13,-17,
-8,0,8,4,-8,4,35,40,6,-2,-13,-18,
-3,0,3,2,-3,2,35,41,7,-1,-14,-18,
-1,0,1,1,-1,1,35,43,7,-1,-14,-19,
1,3,2,-2,0,3,34,43,7,-2,-15,-20,
1,1,0,-1,1,1,34,44,7,-3,-16,-19,
-5,-4,1,5,-3,-1,36,47,9,0,-16,-19,
-12,-7,5,10,-8,-1,36,49,10,-1,-17,-20,
-13,-7,6,10,-9,0,36,49,11,-1,-18,-22,
-13,-3,10,8,-11,4,36,50,13,0,-17,-22,
-11,-2,9,7,-10,4,39,54,16,3,-13,-18,
-4,-1,3,3,-3,1,41,56,17,3,-12,-18,
0,1,1,0,0,1,43,59,18,4,-12,-18,
-2,0,2,1,-2,1,43,61,19,4,-10,-17,
-1,-1,0,1,0,0,43,62,21,4,-10,-17,
-1,2,3,0,-2,3,43,63,23,6,-10,-15,
1,5,4,-3,-1,5,44,66,26,6,-11,-16,
1,4,3,-2,-1,4,45,68,29,9,-10,-14,
-1,3,4,-1,-2,4,45,70,31,10,-9,-14,
-3,3,6,0,-4,5,45,72,33,11,-8,-14,
-5,4,9,1,-7,7,44,74,35,11,-9,-15,
-6,1,7,3,-6,4,45,76,37,12,-9,-14,
-6,0,6,3,-6,3,45,79,38,13,-11,-14,
-4,0,4,2,-4,2,46,81,42,16,-9,-13,
-1,3,4,-1,-2,4,47,83,46,17,-7,-13,
0,4,4,-2,-2,4,47,84,49,18,-6,-13,
2,4,2,-3,0,3,47,86,51,18,-5,-15,
2,5,3,-3,0,4,49,88,54,21,-3,-13,
2,8,6,-5,-2,7,50,91,57,23,-1,-11,
3,10,7,-6,-2,9,49,92,58,24,-1,-13,
5,9,4,-7,1,7,49,94,59,25,-1,-13,
6,11,5,-8,1,8,48,96,61,27,1,-12,
3,11,8,-7,-2,10,48,99,65,28,2,-10,
4,10,6,-7,-1,8,47,99,67,29,2,-10,
6,14,8,-10,-1,11,46,99,68,28,1,-11,
2,16,14,-9,-6,15,47,103,71,30,3,-9,
-4,14,18,-5,-11,16,47,104,72,31,2,-8,
0,12,12,-6,-6,12,44,104,72,31,2,-9,
5,14,9,-9,-2,12,42,104,73,32,3,-9,
8,16,8,-12,0,12,44,106,77,34,6,-7,
11,18,7,-14,2,13,45,109,82,38,10,-3,
15,20,5,-17,5,13,45,110,84,39,10,-3,
15,20,5,-17,5,13,42,107,84,37,9,-5,
18,20,2,-19,8,11,41,109,86,38,11,-3,
19,20,1,-19,9,11,42,111,89,41,15,-1,
17,20,3,-18,7,12,44,114,93,45,19,1,
17,22,5,-19,6,14,43,114,94,47,20,2,
18,21,3,-19,8,12,41,113,95,48,20,2,
18,19,1,-18,9,10,40,111,94,48,20,3,
18,21,3,-19,8,12,40,109,94,48,20,3,
18,19,1,-18,9,10,39,109,95,50,20,3,
18,18,0,-18,9,9,38,108,96,50,20,5,
19,19,0,-19,10,10,37,106,96,48,20,6,
18,20,2,-19,8,11,37,106,95,48,21,6,
15,23,8,-19,4,16,35,104,95,50,22,7,
13,26,13,-19,0,20,34,102,95,52,23,9,
14,26,12,-20,1,19,34,100,96,53,25,10,
19,27,8,-23,6,18,31,96,95,51,23,8,
18,27,9,-22,5,18,30,91,90,49,21,6,
13,26,13,-19,0,20,29,87,87,47,21,6,
9,25,16,-17,-3,21,29,83,84,45,21,7,
10,27,17,-18,-3,22,29,79,80,43,22,10,
13,30,17,-21,-2,24,27,74,76,42,20,10,
13,29,16,-21,-1,23,25,69,73,42,19,9,
10,27,17,-18,-3,22,24,65,70,43,20,9,
7,26,19,-16,-6,23,23,62,67,41,20,8,
8,24,16,-16,-4,20,22,57,62,39,19,7,
9,24,15,-16,-3,20,20,52,57,34,16,5,
9,25,16,-17,-3,21,19,47,51,30,16,4,
11,23,12,-17,0,18,19,44,48,29,16,5,
15,23,8,-19,4,16,18,39,45,28,16,4,
12,23,11,-17,1,17,15,34,40,26,14,2,
8,24,16,-16,-4,20,14,29,36,25,10,-2,
3,22,19,-12,-8,21,15,27,34,25,10,-3,
-3,15,18,-6,-10,17,15,26,32,23,8,-3,
0,14,14,-7,-7,14,14,22,28,17,5,-6,
4,15,11,-9,-3,13,12,17,23,13,2,-9,
5,15,10,-10,-2,13,11,13,19,9,1,-10,
4,16,12,-10,-4,14,13,12,19,9,1,-8,
5,20,15,-12,-5,18,15,12,19,11,3,-6,
4,20,16,-12,-6,18,15,11,18,11,3,-5,
1,14,13,-7,-6,14,14,8,16,8,3,-5,
-2,12,14,-5,-8,13,14,8,15,8,3,-6,
0,10,10,-5,-5,10,14,7,13,6,3,-6,
2,8,6,-5,-2,7,14,6,13,3,1,-6,
2,8,6,-5,-2,7,15,6,12,3,0,-6,
0,10,10,-5,-5,10,14,4,11,0,-2,-7,
-1,12,13,-5,-7,13,13,2,8,-2,-4,-10,
-5,10,15,-2,-10,13,12,0,5,-4,-5,-11,
-6,10,16,-2,-11,13,11,0,4,-4,-4,-11,
-7,9,16,-1,-11,13,10,-2,4,-4,-5,-12,
-6,7,13,0,-9,10,10,-3,4,-4,-6,-14,
-5,9,14,-2,-9,12,10,-3,4,-4,-7,-14,
-6,8,14,-1,-10,11,10,-3,4,-4,-7,-13,
-6,7,13,0,-9,10,9,-4,3,-4,-7,-13,
-3,7,10,-2,-6,9,7,-5,1,-5,-8,-14,
-3,8,11,-2,-7,10,7,-6,1,-5,-8,-13,
-2,5,7,-1,-4,6,8,-4,2,-5,-7,-11,
-1,4,5,-1,-3,5,10,-3,4,-3,-6,-10,
-1,7,8,-3,-4,8,9,-4,5,-3,-6,-11,
-5,6,11,0,-8,9,8,-6,3,-5,-7,-13,
-8,4,12,2,-10,8,8,-6,3,-6,-5,-12,
-8,4,12,2,-10,8,9,-6,3,-6,-4,-11,
-5,5,10,0,-7,8,9,-6,2,-7,-4,-11,
-4,4,8,0,-6,6,9,-7,1,-8,-5,-11,
-3,5,8,-1,-5,7,7,-8,0,-8,-6,-12,
2,6,4,-4,-1,5,7,-8,0,-8,-7,-12,
2,7,5,-4,-1,6,7,-8,0,-8,-6,-11,
-2,7,9,-2,-5,8,8,-7,0,-8,-7,-12,
-3,6,9,-1,-6,8,8,-7,0,-11,-10,-14,
-5,4,9,1,-7,7,8,-7,-1,-14,-12,-16,
-3,5,8,-1,-5,7,9,-6,1,-12,-11,-15,
-3,3,6,0,-4,5,9,-6,3,-10,-11,-14,
-3,5,8,-1,-5,7,9,-5,4,-10,-13,-17,
-7,10,17,-1,-12,14,9,-6,4,-10,-15,-20,
-7,8,15,0,-11,12,8,-7,2,-12,-14,-18,
-3,5,8,-1,-5,7,8,-7,0,-14,-14,-16,
-5,1,6,2,-5,4,11,-4,1,-11,-12,-16,
-8,2,10,3,-9,6,11,-3,3,-9,-11,-16,
-6,3,9,2,-7,6,11,-3,3,-7,-10,-16,
-4,3,7,1,-5,5,11,-4,3,-7,-10,-16,
0,7,7,-3,-3,7,10,-5,2,-8,-10,-15,
0,8,8,-4,-4,8,10,-5,2,-8,-10,-13,
-2,5,7,-1,-4,6,11,-5,4,-6,-9,-12,
-4,3,7,1,-5,5,10,-5,3,-6,-9,-13,
-6,5,11,1,-8,8,9,-5,3,-7,-9,-14,
-6,6,12,0,-9,9,10,-4,3,-8,-9,-12,
-6,6,12,0,-9,9,10,-2,4,-7,-9,-11,
-5,5,10,0,-7,8,11,-2,5,-7,-9,-10,
-3,3,6,0,-4,5,11,-2,5,-9,-11,-11,
-1,4,5,-1,-3,5,10,-2,4,-9,-10,-11,
-2,3,5,0,-3,4,9,-4,4,-9,-10,-11,
-5,-1,4,3,-4,2,7,-5,1,-12,-12,-13,
-6,-1,5,4,-5,2,8,-5,1,-10,-10,-13,
-2,4,6,-1,-4,5,12,-2,3,-7,-6,-12,
1,8,7,-4,-3,8,12,-2,4,-7,-5,-13,
-1,8,9,-3,-5,9,12,-3,4,-9,-7,-16,
0,7,7,-3,-3,7,13,-3,3,-9,-9,-17,
-2,6,8,-2,-5,7,13,-2,4,-8,-9,-15,
-3,5,8,-1,-5,7,14,-2,4,-7,-8,-13,
-6,3,9,2,-7,6,15,-1,4,-7,-7,-12,
-8,3,11,3,-9,7,12,-1,5,-8,-7,-12,
-8,7,15,1,-11,11,12,-1,5,-8,-6,-12,
-2,10,12,-4,-7,11,13,1,7,-8,-5,-12,
0,7,7,-3,-3,7,14,1,8,-8,-5,-12,
0,4,4,-2,-2,4,14,1,7,-9,-7,-13,
-1,4,5,-1,-3,5,14,1,7,-8,-7,-12,
-1,5,6,-2,-3,6,16,2,9,-6,-5,-10,
-3,4,7,0,-5,6,16,3,10,-5,-5,-10,
-5,4,9,1,-7,7,14,1,7,-6,-6,-11,
-5,4,9,1,-7,7,13,0,5,-8,-9,-14,
-5,4,9,1,-7,7,12,0,5,-8,-10,-15,
-4,5,9,0,-6,7,13,0,5,-8,-9,-15,
-7,5,12,1,-9,9,14,2,6,-8,-10,-16,
-10,5,15,3,-12,10,16,2,5,-10,-12,-17,
-9,7,16,1,-12,12,16,2,5,-10,-14,-18,
-3,8,11,-2,-7,10,16,2,4,-11,-14,-17,
0,6,6,-3,-3,6,14,1,4,-11,-14,-16,
3,6,3,-4,0,5,13,1,5,-11,-14,-16,
2,4,2,-3,0,3,13,0,5,-12,-15,-18,
-2,4,6,-1,-4,5,14,1,6,-10,-13,-16,
-5,5,10,0,-7,8,15,2,7,-8,-11,-13,
-6,5,11,1,-8,8,15,3,6,-7,-9,-11,
-3,6,9,-1,-6,8,14,2,7,-6,-7,-10,
0,6,6,-3,-3,6,14,2,6,-6,-6,-12,
-1,4,5,-1,-3,5,14,3,6,-6,-5,-14,
-2,3,5,0,-3,4,15,3,6,-7,-5,-14,
-1,6,7,-2,-4,7,15,3,6,-7,-4,-15,
-3,9,12,-3,-7,11,15,3,7,-7,-4,-16,
-6,12,18,-3,-12,15,14,1,7,-7,-5,-16,
-5,11,16,-3,-10,14,13,1,6,-7,-5,-16,
